Department	shift_date	shift_type	Main_Profession	Subclass_Role	Staff_Count
Δερματολογία	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	1
Δερματολογία	2026-05-16	Afternoon	Nurse	Προϊστάμενος	3
Δερματολογία	2026-05-16	Afternoon	Nurse	Νοσηλευτής	2
Καρδιολογία	2026-05-16	Afternoon	Admin	Λογιστής	1
Καρδιολογία	2026-05-16	Afternoon	Admin	Γραμματέας	1
Καρδιολογία	2026-05-16	Afternoon	Doctor	Αιματολογία	2
Καρδιολογία	2026-05-16	Afternoon	Doctor	Καρδιολογία	1
Καρδιολογία	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	3
Καρδιολογία	2026-05-16	Afternoon	Nurse	Προϊστάμενος	1
Καρδιολογία	2026-05-16	Afternoon	Nurse	Νοσηλευτής	2
Μαιευτική	2026-05-16	Afternoon	Admin	Διαχειριστής	1
Μαιευτική	2026-05-16	Afternoon	Admin	Υπεύθυνος Προμηθειών	1
Μαιευτική	2026-05-16	Afternoon	Doctor	Γυναικολογία	2
Μαιευτική	2026-05-16	Afternoon	Doctor	Μαιευτική-Γυναικολογία	1
Μαιευτική	2026-05-16	Afternoon	Nurse	Προϊστάμενος	1
Μαιευτική	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	4
Μαιευτική	2026-05-16	Afternoon	Nurse	Νοσηλευτής	1
ΜΕΘ	2026-05-16	Afternoon	Admin	Υπεύθυνος Προμηθειών	1
ΜΕΘ	2026-05-16	Afternoon	Admin	Γραμματέας	1
ΜΕΘ	2026-05-16	Afternoon	Doctor	Καρδιολογία	2
ΜΕΘ	2026-05-16	Afternoon	Doctor	Πνευμονολογία	1
ΜΕΘ	2026-05-16	Afternoon	Nurse	Νοσηλευτής	1
ΜΕΘ	2026-05-16	Afternoon	Nurse	Προϊστάμενος	5
Νευρολογία	2026-05-16	Afternoon	Admin	Διαχειριστής	1
Νευρολογία	2026-05-16	Afternoon	Admin	Γραμματέας	1
Νευρολογία	2026-05-16	Afternoon	Doctor	Νευρολογία	3
Νευρολογία	2026-05-16	Afternoon	Nurse	Προϊστάμενος	1
Νευρολογία	2026-05-16	Afternoon	Nurse	Νοσηλευτής	3
Νευρολογία	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	2
Νεφρολογία	2026-05-16	Afternoon	Admin	Λογιστής	1
Νεφρολογία	2026-05-16	Afternoon	Admin	Υπεύθυνος Προμηθειών	1
Νεφρολογία	2026-05-16	Afternoon	Doctor	Νεφρολογία	3
Νεφρολογία	2026-05-16	Afternoon	Nurse	Προϊστάμενος	3
Νεφρολογία	2026-05-16	Afternoon	Nurse	Νοσηλευτής	2
Νεφρολογία	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	1
Ογκολογία	2026-05-16	Afternoon	Admin	Διαχειριστής	1
Ογκολογία	2026-05-16	Afternoon	Admin	Υπεύθυνος Προμηθειών	1
Ογκολογία	2026-05-16	Afternoon	Doctor	Ογκολογία	3
Ογκολογία	2026-05-16	Afternoon	Nurse	Προϊστάμενος	2
Ογκολογία	2026-05-16	Afternoon	Nurse	Νοσηλευτής	3
Ογκολογία	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	1
Ορθοπεδική	2026-05-16	Afternoon	Admin	Γραμματέας	1
Ορθοπεδική	2026-05-16	Afternoon	Admin	Λογιστής	1
Ορθοπεδική	2026-05-16	Afternoon	Doctor	Ρευματολογία	2
Ορθοπεδική	2026-05-16	Afternoon	Doctor	Ορθοπεδική	1
Ορθοπεδική	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	2
Ορθοπεδική	2026-05-16	Afternoon	Nurse	Προϊστάμενος	3
Ορθοπεδική	2026-05-16	Afternoon	Nurse	Νοσηλευτής	1
Πνευμονολογία	2026-05-16	Afternoon	Admin	Υπεύθυνος Προμηθειών	1
Πνευμονολογία	2026-05-16	Afternoon	Admin	Γραμματέας	1
Πνευμονολογία	2026-05-16	Afternoon	Doctor	Πνευμονολογία	2
Πνευμονολογία	2026-05-16	Afternoon	Doctor	Μολυσματολογία	1
Πνευμονολογία	2026-05-16	Afternoon	Nurse	Προϊστάμενος	4
Πνευμονολογία	2026-05-16	Afternoon	Nurse	Βοηθός Νοσηλευτή	1
Πνευμονολογία	2026-05-16	Afternoon	Nurse	Νοσηλευτής	1
Μαιευτική	2026-05-16	Morning	Admin	Λογιστής	1
Μαιευτική	2026-05-16	Morning	Admin	Διαχειριστής	1
Μαιευτική	2026-05-16	Morning	Doctor	Γυναικολογία	1
Μαιευτική	2026-05-16	Morning	Doctor	Μαιευτική-Γυναικολογία	2
Μαιευτική	2026-05-16	Morning	Nurse	Νοσηλευτής	2
Μαιευτική	2026-05-16	Morning	Nurse	Βοηθός Νοσηλευτή	4
Νευρολογία	2026-05-16	Morning	Admin	Λογιστής	2
Νευρολογία	2026-05-16	Morning	Doctor	Νευρολογία	1
Νευρολογία	2026-05-16	Morning	Doctor	Ψυχιατρική	2
Νευρολογία	2026-05-16	Morning	Nurse	Προϊστάμενος	2
Νευρολογία	2026-05-16	Morning	Nurse	Νοσηλευτής	2
Νευρολογία	2026-05-16	Morning	Nurse	Βοηθός Νοσηλευτή	2
Ογκολογία	2026-05-16	Morning	Admin	Γραμματέας	1
Ογκολογία	2026-05-16	Morning	Admin	Διαχειριστής	1
Ογκολογία	2026-05-16	Morning	Doctor	Ογκολογία	3
Ογκολογία	2026-05-16	Morning	Nurse	Νοσηλευτής	2
Ογκολογία	2026-05-16	Morning	Nurse	Προϊστάμενος	3
Ογκολογία	2026-05-16	Morning	Nurse	Βοηθός Νοσηλευτή	1
Ορθοπεδική	2026-05-16	Morning	Admin	Διαχειριστής	1
Ορθοπεδική	2026-05-16	Morning	Admin	Υπεύθυνος Προμηθειών	1
Ορθοπεδική	2026-05-16	Morning	Doctor	Ρευματολογία	1
Ορθοπεδική	2026-05-16	Morning	Doctor	Ορθοπεδική	2
Ορθοπεδική	2026-05-16	Morning	Nurse	Βοηθός Νοσηλευτή	2
Ορθοπεδική	2026-05-16	Morning	Nurse	Προϊστάμενος	4
Δερματολογία	2026-05-16	Night	Admin	Λογιστής	2
Δερματολογία	2026-05-16	Night	Doctor	Δερματολογία	1
Δερματολογία	2026-05-16	Night	Doctor	Παθολογία	2
Δερματολογία	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	2
Δερματολογία	2026-05-16	Night	Nurse	Προϊστάμενος	1
Δερματολογία	2026-05-16	Night	Nurse	Νοσηλευτής	3
Επείγοντα	2026-05-16	Night	Admin	Διαχειριστής	1
Επείγοντα	2026-05-16	Night	Admin	Γραμματέας	1
Επείγοντα	2026-05-16	Night	Doctor	Παθολογία	1
Επείγοντα	2026-05-16	Night	Doctor	Καρδιολογία	2
Επείγοντα	2026-05-16	Night	Nurse	Νοσηλευτής	4
Επείγοντα	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
Επείγοντα	2026-05-16	Night	Nurse	Προϊστάμενος	1
Καρδιολογία	2026-05-16	Night	Admin	Υπεύθυνος Προμηθειών	1
Καρδιολογία	2026-05-16	Night	Admin	Λογιστής	1
Καρδιολογία	2026-05-16	Night	Doctor	Καρδιολογία	2
Καρδιολογία	2026-05-16	Night	Doctor	Αιματολογία	1
Καρδιολογία	2026-05-16	Night	Nurse	Προϊστάμενος	4
Καρδιολογία	2026-05-16	Night	Nurse	Νοσηλευτής	2
Μαιευτική	2026-05-16	Night	Admin	Διαχειριστής	1
Μαιευτική	2026-05-16	Night	Admin	Λογιστής	1
Μαιευτική	2026-05-16	Night	Doctor	Μαιευτική-Γυναικολογία	2
Μαιευτική	2026-05-16	Night	Doctor	Γυναικολογία	1
Μαιευτική	2026-05-16	Night	Nurse	Νοσηλευτής	2
Μαιευτική	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	4
ΜΕΘ	2026-05-16	Night	Admin	Γραμματέας	1
ΜΕΘ	2026-05-16	Night	Admin	Λογιστής	1
ΜΕΘ	2026-05-16	Night	Doctor	Αναισθησιολογία	1
ΜΕΘ	2026-05-16	Night	Doctor	Καρδιολογία	1
ΜΕΘ	2026-05-16	Night	Doctor	Πνευμονολογία	1
ΜΕΘ	2026-05-16	Night	Nurse	Προϊστάμενος	4
ΜΕΘ	2026-05-16	Night	Nurse	Νοσηλευτής	2
Νευρολογία	2026-05-16	Night	Admin	Διαχειριστής	1
Νευρολογία	2026-05-16	Night	Admin	Γραμματέας	1
Νευρολογία	2026-05-16	Night	Doctor	Ψυχιατρική	2
Νευρολογία	2026-05-16	Night	Doctor	Νευρολογία	1
Νευρολογία	2026-05-16	Night	Nurse	Νοσηλευτής	4
Νευρολογία	2026-05-16	Night	Nurse	Προϊστάμενος	2
Νεφρολογία	2026-05-16	Night	Admin	Υπεύθυνος Προμηθειών	2
Νεφρολογία	2026-05-16	Night	Doctor	Νεφρολογία	3
Νεφρολογία	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	3
Νεφρολογία	2026-05-16	Night	Nurse	Προϊστάμενος	2
Νεφρολογία	2026-05-16	Night	Nurse	Νοσηλευτής	1
Ογκολογία	2026-05-16	Night	Admin	Υπεύθυνος Προμηθειών	1
Ογκολογία	2026-05-16	Night	Admin	Διαχειριστής	1
Ογκολογία	2026-05-16	Night	Doctor	Ογκολογία	3
Ογκολογία	2026-05-16	Night	Nurse	Προϊστάμενος	2
Ογκολογία	2026-05-16	Night	Nurse	Νοσηλευτής	3
Ογκολογία	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
Ορθοπεδική	2026-05-16	Night	Admin	Διαχειριστής	1
Ορθοπεδική	2026-05-16	Night	Admin	Γραμματέας	1
Ορθοπεδική	2026-05-16	Night	Doctor	Ορθοπεδική	1
Ορθοπεδική	2026-05-16	Night	Doctor	Ρευματολογία	2
Ορθοπεδική	2026-05-16	Night	Nurse	Προϊστάμενος	4
Ορθοπεδική	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
Ορθοπεδική	2026-05-16	Night	Nurse	Νοσηλευτής	1
Ουρολογία	2026-05-16	Night	Admin	Υπεύθυνος Προμηθειών	1
Ουρολογία	2026-05-16	Night	Admin	Γραμματέας	1
Ουρολογία	2026-05-16	Night	Doctor	Ουρολογία	3
Ουρολογία	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
Ουρολογία	2026-05-16	Night	Nurse	Νοσηλευτής	4
Ουρολογία	2026-05-16	Night	Nurse	Προϊστάμενος	1
Οφθαλμολογία	2026-05-16	Night	Admin	Λογιστής	2
Οφθαλμολογία	2026-05-16	Night	Doctor	Οφθαλμολογία	3
Οφθαλμολογία	2026-05-16	Night	Nurse	Νοσηλευτής	4
Οφθαλμολογία	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
Οφθαλμολογία	2026-05-16	Night	Nurse	Προϊστάμενος	1
Παιδιατρική	2026-05-16	Night	Admin	Υπεύθυνος Προμηθειών	1
Παιδιατρική	2026-05-16	Night	Admin	Γραμματέας	1
Παιδιατρική	2026-05-16	Night	Doctor	Παιδιατρική	3
Παιδιατρική	2026-05-16	Night	Nurse	Προϊστάμενος	3
Παιδιατρική	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	2
Παιδιατρική	2026-05-16	Night	Nurse	Νοσηλευτής	1
Πνευμονολογία	2026-05-16	Night	Admin	Διαχειριστής	2
Πνευμονολογία	2026-05-16	Night	Doctor	Πνευμονολογία	2
Πνευμονολογία	2026-05-16	Night	Doctor	Παθολογία	1
Πνευμονολογία	2026-05-16	Night	Nurse	Νοσηλευτής	2
Πνευμονολογία	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
Πνευμονολογία	2026-05-16	Night	Nurse	Προϊστάμενος	3
Χειρουργική	2026-05-16	Night	Admin	Διαχειριστής	2
Χειρουργική	2026-05-16	Night	Doctor	Αναισθησιολογία	1
Χειρουργική	2026-05-16	Night	Doctor	Χειρουργική	2
Χειρουργική	2026-05-16	Night	Nurse	Προϊστάμενος	3
Χειρουργική	2026-05-16	Night	Nurse	Νοσηλευτής	2
Χειρουργική	2026-05-16	Night	Nurse	Βοηθός Νοσηλευτή	1
